School,School_Code,Professor_Name,Title,Department,Profile_URL,RMP_URL,Research_Areas,Tags
School of Natural Sciences and Mathematics,NSM,Stephen Spiro,Professor,Biological Sciences,https://profiles.utdallas.edu/stephen.spiro,https://www.ratemyprofessors.com/search/professors/1273?q=Stephen%20Spiro,,Microbiology | Molecular Biology
School of Natural Sciences and Mathematics,NSM,Amandeep Sra,Professor of Instruction & Associate Head of Department,Chemistry and Biochemistry,https://profiles.utdallas.edu/amandeep.sra,https://www.ratemyprofessors.com/search/professors/1273?q=Amandeep%20Sra,,Chemistry
School of Natural Sciences and Mathematics,NSM,Uma Srikanth (alias Uma Krishnan),Professor of Instruction | Assistant Department Head/Undergraduate Faculty Advisor,,https://profiles.utdallas.edu/uma.srikanth,https://www.ratemyprofessors.com/search/professors/1273?q=Uma%20Srikanth%20%28alias%20Uma%20Krishnan%29,,Molecular Biology | Cell Biology | Biology | Neurodegenarative diseases | ALS | SODI | Senior electives
School of Natural Sciences and Mathematics,NSM,Mihaela C. Stefan,Eugene McDermott Professor | Eugene McDermott Professor Department Head-Chemistry and Biochemistry,,https://profiles.utdallas.edu/mihaela,https://www.ratemyprofessors.com/search/professors/1273?q=Mihaela%20C.%20Stefan,"Novel semiconducting polymers for organic electronics | Tailoring of organic/inorganic interface in organic field effect transistors 
(OFETs) and photovoltaic devices | Block-copolymers containing semiconducting polymers and liquid crystalline 
polymers as electronic materials with tunable opto-electronic properties | Biodegradable polymers with tunable rates of degradation for applications in 
localized and controlled drug delivery",Materials and Polymers | Organic | Catalysis
School of Natural Sciences and Mathematics,NSM,Alistair Sterling,Assistant Professor – Chemistry & Biochemistry,,https://profiles.utdallas.edu/alistair.sterling,https://www.ratemyprofessors.com/search/professors/1273?q=Alistair%20Sterling,,Physical organic chemistry | Computational chemistry | Chemical bonding
School of Natural Sciences and Mathematics,NSM,Robert Stern,Professor,Geosciences,https://profiles.utdallas.edu/robert.stern,https://www.ratemyprofessors.com/search/professors/1273?q=Robert%20Stern,"Evolution of the continental crust as approached by tectonic, chemical, and isotopic studies of modern processes and ancient products. Geographic foci of such studies include Izu-Bonin-Mariana island arc system in the Western Pacific, Neoproterozoic crust of NE Africa and Arabia, China, and Iran. These processes and products are studied using a wide range of analytical techniques, including major and trace element analyses, and radiogenic isotopic compositions of Sr, Nd, and Pb, and U-Pb zircon geochronology. | Geologic evolution of thickly sedimented basins, including the Gulf of Mexico,  the Aleutian Basin,  and the Permian Basin of W. Texas and SE New Mexico | Geology of the Dallas-Fort Worth Metroplex. | Geoscience videos and animations | Meteorites",volcanism associated with convergent plate margins (subduction zones) | how new subduction zones form | how Earth's continental crust is generated and destroyed | plate tectonic genesis | geologic evolution of the Middle East | formation of the Gulf of Mexico | geology of the Dallas-Fort Worth Metroplex
School of Natural Sciences and Mathematics,NSM,Georgia Stuart,Lecturer I,Science/Math Education,https://profiles.utdallas.edu/georgia.stuart,https://www.ratemyprofessors.com/search/professors/1273?q=Georgia%20Stuart,,Science and Mathematics Education
School of Natural Sciences and Mathematics,NSM,Nasrin Sultana,Assist. Prof. of Instruction,Mathematical Sciences,https://profiles.utdallas.edu/nasrin.sultana,https://www.ratemyprofessors.com/search/professors/1273?q=Nasrin%20Sultana,,mathematical sciences
School of Natural Sciences and Mathematics,NSM,Kuei Sun,Associate Professor of Instruction,Physics,https://profiles.utdallas.edu/kuei.sun,https://www.ratemyprofessors.com/search/professors/1273?q=Kuei%20Sun,,Physics
School of Natural Sciences and Mathematics,NSM,Weiqin Sun,Research Associate,Space Sciences,https://profiles.utdallas.edu/weiqin.sun,https://www.ratemyprofessors.com/search/professors/1273?q=Weiqin%20Sun,,
School of Natural Sciences and Mathematics,NSM,Zhao Sun,Assistant Professor,Biological Sciences,https://profiles.utdallas.edu/zhao.sun,https://www.ratemyprofessors.com/search/professors/1273?q=Zhao%20Sun,,Neurodegenarative diseases | Alzheimer’s disease | Stem Cell Technology | Cell Fate Conversion | Aging | Patient-derived Cellular Model
School of Natural Sciences and Mathematics,NSM,Julie M.Skinner Sutton,Associate Professor of Instruction,Mathematical Sciences,https://profiles.utdallas.edu/jmsutton,https://www.ratemyprofessors.com/search/professors/1273?q=Julie%20M.Skinner%20Sutton,,Mathematical Science
School of Natural Sciences and Mathematics,NSM,Chuan-Fa Tang,Associate Professor of Statistics,Mathematical Sciences,https://profiles.utdallas.edu/chuan-fa.tang,https://www.ratemyprofessors.com/search/professors/1273?q=Chuan-Fa%20Tang,,model selection | survival data analysis | Statistical Machine Learning | non-parametric analysis | semi-parametric analysis | heavy-tailed distribution
School of Natural Sciences and Mathematics,NSM,Xiwei Tang,Associate Professor,Mathematical Sciences,https://profiles.utdallas.edu/xiwei.tang,https://www.ratemyprofessors.com/search/professors/1273?q=Xiwei%20Tang,,Machine Learning | Tensor Data | Recommender System | Federated Learning | Multi-Modal Data Integration and Data Heterogeneity | Spatial-Temporal Analysis | Generative AI | Few-Short Learning
School of Natural Sciences and Mathematics,NSM,Stephanie Taylor,Associate Professor of Instruction,Science/Math Education,https://profiles.utdallas.edu/stephaniem.taylor,https://www.ratemyprofessors.com/search/professors/1273?q=Stephanie%20Taylor,,Chemistry
School of Natural Sciences and Mathematics,NSM,Brian Tinsley,Professor Emeritus,Physics,https://profiles.utdallas.edu/brian.tinsley,https://www.ratemyprofessors.com/search/professors/1273?q=Brian%20Tinsley,,Physics
School of Natural Sciences and Mathematics,NSM,Hedieh Torabifard,Assistant Professor,Chemistry and Biochemistry,https://profiles.utdallas.edu/hedieh.torabifard,https://www.ratemyprofessors.com/search/professors/1273?q=Hedieh%20Torabifard,,"Biochemistry and Chemical Biology | Theoretical, Physical or Analytical"
School of Natural Sciences and Mathematics,NSM,Anh Tran,Associate Professor,Mathematical Sciences,https://profiles.utdallas.edu/anh.tran3,https://www.ratemyprofessors.com/search/professors/1273?q=Anh%20Tran,,quantum topology | knot theory | Jones polynomial | skein modules | character varieties | A-polynomial | Alexander polynomial | left-orderability of fundamental groups
School of Natural Sciences and Mathematics,NSM,Daniel Tran,Associate Professor of Instruction / Undergraduate Advisor,Chemistry and Biochemistry,https://profiles.utdallas.edu/tran.daniel,https://www.ratemyprofessors.com/search/professors/1273?q=Daniel%20Tran,,
School of Natural Sciences and Mathematics,NSM,Mary Urquhart,Department Head and Associate Professor,Science/Math Education,https://profiles.utdallas.edu/urquhart,https://www.ratemyprofessors.com/search/professors/1273?q=Mary%20Urquhart,,
School of Natural Sciences and Mathematics,NSM,Cesar Valladares,Research Scientist II,Space Sciences,https://profiles.utdallas.edu/cesar.valladares,https://www.ratemyprofessors.com/search/professors/1273?q=Cesar%20Valladares,,"Interaction of Ionosphere, Thermosphere and Magnetosphere | Distributed Observatories"
School of Natural Sciences and Mathematics,NSM,Ivan Vasko,Assistant Professor – Physics – Space Sciences,,https://profiles.utdallas.edu/ivan.vasko,https://www.ratemyprofessors.com/search/professors/1273?q=Ivan%20Vasko,,Astrophysics | Plasma | Space Instrumentation and Data Analysis | Space Sciences
School of Natural Sciences and Mathematics,NSM,Eberhard Voit,Clinical Professor,Biological Sciences,https://profiles.utdallas.edu/eberhard.voit,https://www.ratemyprofessors.com/search/professors/1273?q=Eberhard%20Voit,,
School of Natural Sciences and Mathematics,NSM,Lowell Waite,Lecturer I,Geosciences,https://profiles.utdallas.edu/lowell.waite,https://www.ratemyprofessors.com/search/professors/1273?q=Lowell%20Waite,,Basin Analysis | Carbonate sedimentology | Stratigraphy | Petroleum systems | Phanerozoic Earth History
School of Natural Sciences and Mathematics,NSM,Jiayi Wang,Assistant Professor of Statistics,Mathematical Sciences,https://profiles.utdallas.edu/jiayi.wang2,https://www.ratemyprofessors.com/search/professors/1273?q=Jiayi%20Wang,,causal inference | functional data analysis | reinforcement learning | low-rank modeling | nonparametric statistics
School of Natural Sciences and Mathematics,NSM,Ru-hung Wang,Research Associate Professor,Chemistry,https://profiles.utdallas.edu/ruhung.wang,https://www.ratemyprofessors.com/search/professors/1273?q=Ru-hung%20Wang,,
School of Natural Sciences and Mathematics,NSM,Yun Wei,Assistant Professor,Mathematical Sciences,https://profiles.utdallas.edu/yun.wei,https://www.ratemyprofessors.com/search/professors/1273?q=Yun%20Wei,,high-dimensional data analysis | Machine Learning | Bayesian statistics | reinforcement learning | latent variable models
School of Natural Sciences and Mathematics,NSM,Eric Welin,Assistant Professor,Chemistry,https://profiles.utdallas.edu/ewelin,https://www.ratemyprofessors.com/search/professors/1273?q=Eric%20Welin,,Organic
School of Natural Sciences and Mathematics,NSM,Tristan Whalen,Associate Professor of Instruction,,https://profiles.utdallas.edu/tristan.whalen,https://www.ratemyprofessors.com/search/professors/1273?q=Tristan%20Whalen,,
School of Natural Sciences and Mathematics,NSM,Sumudu Wijenayake,Associate Professor of Instruction,Chemistry,https://profiles.utdallas.edu/sumudu.wijenayake,https://www.ratemyprofessors.com/search/professors/1273?q=Sumudu%20Wijenayake,,Chemistry
School of Natural Sciences and Mathematics,NSM,Nathan Williams,Associate Professor,Mathematical Sciences,https://profiles.utdallas.edu/nathan.williams1,https://www.ratemyprofessors.com/search/professors/1273?q=Nathan%20Williams,,algebraic combinatorics arising within reflection groups | geometric group theory | representation theory
School of Natural Sciences and Mathematics,NSM,Siloa Willis,Lecturer I,,https://profiles.utdallas.edu/siloa.willis,https://www.ratemyprofessors.com/search/professors/1273?q=Siloa%20Willis,,
School of Natural Sciences and Mathematics,NSM,Michelle Wilson,Associate Professor of Instruction,Biological Sciences,https://profiles.utdallas.edu/michelle.wilson,https://www.ratemyprofessors.com/search/professors/1273?q=Michelle%20Wilson,,Biology
School of Natural Sciences and Mathematics,NSM,Duane D. Winkler,Associate Professor,Biological Sciences,https://profiles.utdallas.edu/duane.winkler,https://www.ratemyprofessors.com/search/professors/1273?q=Duane%20D.%20Winkler,,Molecular Biology | Biology | Biochemistry and Biophysics | structural dynamics
School of Natural Sciences and Mathematics,NSM,Mario Wriedt,Fellow of the Francis S. and Maurine G. Johnson Chair | Professor of Chemistry and Biochemistry,,https://profiles.utdallas.edu/mario.wriedt,https://www.ratemyprofessors.com/search/professors/1273?q=Mario%20Wriedt,"Clean Energy Alternatives:Adsorptive materials for on-board hydrogen and methane storage systems for automotive applications | Reduce Greenhouse Gas Emissions:Adsorptive materials for carbon capture and sequestration from flue gas streams | Stimuli-Responsive Spintronics:Materials for ultra-high information data storage applications | Environmental Water Treatment:Adsorptive materials for selective removal, sensing, and destruction of emerging pollutants (e.g., PFAS) from waste- and groundwater | Electro- and Photochromic Switches:Materials for the development of new smart-glass/window technologies | Drug Delivery:Release and/or stabilization of active molecules through controlled stimuli",X-ray Crystallography | Crystal Engineering | Nanoporous Functional Materials | Metal-Organic Frameworks (MOFs) | Electrochromics | Magnetic Materials | Drug Delivery | Carbon Capture | Per- and Polyfluoroalkyl Substances (PFAS) | Porous Organic Polymers (POPs)
School of Natural Sciences and Mathematics,NSM,Cheyu Wu,Assist. Prof. of Instruction,Mathematical Sciences,https://profiles.utdallas.edu/cheyu.wu,https://www.ratemyprofessors.com/search/professors/1273?q=Cheyu%20Wu,,3-manifold invariants | knot theory
School of Natural Sciences and Mathematics,NSM,Nan Wu,Assistant Professor,Mathematical Sciences,https://profiles.utdallas.edu/nan.wu,https://www.ratemyprofessors.com/search/professors/1273?q=Nan%20Wu,,differential geometry | nonparametric statistics | Massive data analysis | Manifold learning
School of Natural Sciences and Mathematics,NSM,Xian Wu,Assistant Professor,Climate Science,https://profiles.utdallas.edu/xian.wu,https://www.ratemyprofessors.com/search/professors/1273?q=Xian%20Wu,Climate Dynamics | Climate Prediction | Climate Modeling,
School of Natural Sciences and Mathematics,NSM,Z. Ruth Wu,Associate Prof. of Instruction,Biological Sciences,https://profiles.utdallas.edu/zhuoru.wu,https://www.ratemyprofessors.com/search/professors/1273?q=Z.%20Ruth%20Wu,,Biology
School of Natural Sciences and Mathematics,NSM,Zhiyang Xia,Research Assistant Professor,Space Sciences,https://profiles.utdallas.edu/zhiyang.xia,https://www.ratemyprofessors.com/search/professors/1273?q=Zhiyang%20Xia,,magnetospheric phenomena
School of Natural Sciences and Mathematics,NSM,Ming Xie,Assistant Professor,Physics,https://profiles.utdallas.edu/ming.xie,https://www.ratemyprofessors.com/search/professors/1273?q=Ming%20Xie,"Emergent quantum phenomena in correlated and topological materials | Two-dimensional systems, van der Waals materials and twisted moiré superlattices | Exciton and polariton condensation, quantum Hall physics, and quantum magnetism | Developing advanced theoretical and computational tools for interacting electrons and bosons | Bridging fundamental theory with innovative device concepts in quantum materials",Condensed matter physics | 2D Materials | Moiré Superlattices | Excitons | Electron-Electron correlation | Quantum simulation | quantum magnetism
